,image,xmin,ymin,xmax,ymax,label
159,view_non_vulnerable_1561686573_10_0_372+ELLIS+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,121.86915890000002,0.0,328.72274139999996,443.1152648,house
160,view_non_vulnerable_1561686573_10_0_372+ELLIS+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,326.2305296,0.0,640.0,469.0342679,house
161,view_non_vulnerable_1561686573_10_0_1250+CALIFORNIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,79.50155763,124.6105919,437.8816199,456.0747664,house
162,view_non_vulnerable_1561686573_10_0_1250+CALIFORNIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,438.38006229999996,114.6417445,625.2959502,440.623053,house
163,view_non_vulnerable_1561686573_10_0_1250+CALIFORNIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,2.741433022,204.36137069999998,88.97196262,465.046729,house
164,view_non_vulnerable_1561686573_10_0_373+ELLIS+ST.+SAN+FRANCISCO+Exempt-from-the-Program.jpg,187.165109,22.42990654,403.4890966,464.54828660000004,house
165,view_non_vulnerable_1561686573_10_0_373+ELLIS+ST.+SAN+FRANCISCO+Exempt-from-the-Program.jpg,3.239875389,269.6573209,191.65109030000002,464.0498442,house
166,view_non_vulnerable_1561686573_10_0_450+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,288.59813080000004,0.0,530.8411215,462.0560748,house
167,view_non_vulnerable_1561686573_10_0_450+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,14.70404984,0.0,283.364486,452.5856698,house
168,view_non_vulnerable_1561686573_10_0_450+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,514.8909656999999,0.0,640.0,462.0560748,house
169,view_non_vulnerable_1561686573_10_0_738+STOCKTON+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,38.87850467,0.0,267.4143302,442.61682239999993,house
170,view_non_vulnerable_1561686574_10_0_101+CAPRA+WY+SAN+FRANCISCO+Exempt-from-the-Program.jpg,75.01557632,0.0,640.0,494.953271,house
171,view_non_vulnerable_1561686573_10_0_466+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,265.4205607,0.0,533.0841121000001,457.5700935,house
172,view_non_vulnerable_1561686573_10_0_466+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,531.3395638999999,0.0,640.0,457.0716511,house
173,view_non_vulnerable_1561686573_10_0_466+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,0.0,140.5607477,453.0841121,house
174,view_non_vulnerable_1561686574_10_0_1501+BEACH+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,37.63239875,27.41433022,640.0,484.9844237,house
175,view_non_vulnerable_1561686574_10_0_160+MALLORCA+WY+SAN+FRANCISCO+Exempt-from-the-Program.jpg,349.6573209,8.971962617,640.0,478.50467289999995,house
176,view_non_vulnerable_1561686574_10_0_160+MALLORCA+WY+SAN+FRANCISCO+Exempt-from-the-Program.jpg,127.85046729999999,61.30841121,353.14641739999996,473.52024919999997,house
177,view_non_vulnerable_1561686574_10_0_160+MALLORCA+WY+SAN+FRANCISCO+Exempt-from-the-Program.jpg,2.242990654,94.70404984,147.788162,469.5327103,house
178,view_non_vulnerable_1561686574_10_0_1600+BEACH+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,71.27725857,324.2367601,486.9781931,house
179,view_non_vulnerable_1561686574_10_0_1642+FILBERT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,243.9875389,71.77570093,498.1931464,495.9501558,house
180,view_non_vulnerable_1561686574_10_0_1642+FILBERT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,65.29595016,238.50467290000003,520.3738318,house
181,view_non_vulnerable_1561686574_10_0_1642+FILBERT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,503.6760125,73.7694704,640.0,481.49532710000005,house
182,view_non_vulnerable_1561686574_10_0_2612+VAN+NESS+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,193.14641740000002,181.9314642,392.0249221,446.6043614,house
183,view_non_vulnerable_1561686574_10_0_2612+VAN+NESS+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,394.0186916,0.0,640.0,456.0747664,house
184,view_non_vulnerable_1561686574_10_0_2+CASA+WY+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,8.473520249,347.165109,485.9813084,house
185,view_non_vulnerable_1561686574_10_0_2620+VAN+NESS+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,169.7196262,157.0093458,375.576324,458.5669782,house
186,view_non_vulnerable_1561686574_10_0_2620+VAN+NESS+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,80.24922118,183.1775701,449.09657319999997,house
187,view_non_vulnerable_1561686574_10_0_3720+FILLMORE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,33.64485981,169.96884740000002,204.6105919,486.47975080000003,house
188,view_non_vulnerable_1561686574_10_0_3720+FILLMORE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,207.10280369999998,115.14018689999999,640.0,472.52336449999996,house
189,view_non_vulnerable_1561686574_10_0_3141+FRANKLIN+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,140.31152649999999,213.83177569999998,329.2211838,463.5514018999999,house
190,view_non_vulnerable_1561686574_10_0_3141+FRANKLIN+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,322.24299069999995,172.4610592,640.0,464.0498442,house
191,view_non_vulnerable_1561686574_10_0_3141+FRANKLIN+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.7476635509999999,222.305296,148.2866044,477.50778820000005,house
192,view_non_vulnerable_1561686575_10_0_1135+STEINER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,180.1869159,273.14641739999996,502.6791277,450.0934579,house
193,view_non_vulnerable_1561686575_10_0_1425+VALLEJO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,106.1682243,415.9501558,455.576324,house
194,view_non_vulnerable_1561686575_10_0_1425+VALLEJO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,418.44236760000007,153.5202492,600.3738318,483.4890966,house
195,view_non_vulnerable_1561686575_10_0_1425+VALLEJO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,596.3862928,161.4953271,640.0,485.9813084,house
196,view_non_vulnerable_1561686575_10_0_1445+SUTTER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,169.22118380000003,87.22741433,479.2523364,446.6043614,house
197,view_non_vulnerable_1561686575_10_0_1445+SUTTER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,521.1214953,0.0,640.0,461.05919000000006,house
198,view_non_vulnerable_1561686575_10_0_1821+PACIFIC+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,52.08722741,162.9906542,386.04361370000004,482.99065419999994,house
199,view_non_vulnerable_1561686575_10_0_1821+PACIFIC+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,377.07165110000005,108.1619938,640.0,486.9781931,house
200,view_non_vulnerable_1561686575_10_0_1821+PACIFIC+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,136.07476640000002,74.01869159,473.0218069,house
201,view_non_vulnerable_1561686575_10_0_1919+OCTAVIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,16.44859813,14.45482866,544.5482866,547.788162,house
202,view_non_vulnerable_1561686575_10_0_1530+GREEN+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,241.49532709999997,23.42679128,464.2990654,477.00934580000006,house
203,view_non_vulnerable_1561686575_10_0_1530+GREEN+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,23.92523364,238.00623050000002,506.9158879,house
204,view_non_vulnerable_1561686575_10_0_1530+GREEN+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,487.7258567,141.05919,640.0,462.5545171,house
205,view_non_vulnerable_1561686575_10_0_1976+CALIFORNIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,345.6697819,223.3021807,545.5451713,471.52647980000006,house
206,view_non_vulnerable_1561686575_10_0_1976+CALIFORNIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,223.55140189999997,217.81931459999998,330.2180685,416.6978193,house
207,view_non_vulnerable_1561686575_10_0_1976+CALIFORNIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,134.3302181,253.20872269999998,199.62616819999997,385.79439249999996,house
208,view_non_vulnerable_1561686575_10_0_1976+CALIFORNIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,523.6137072,187.9127726,640.0,445.1090343,house
209,view_non_vulnerable_1561686575_10_0_1976+CALIFORNIA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,47.10280374,246.2305296,131.8380062,401.7445483,house
210,view_non_vulnerable_1561686575_10_0_1715+WEBSTER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,134.82866040000002,62.30529595,640.0,490.9657321,house
211,view_non_vulnerable_1561686575_10_0_1715+WEBSTER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,196.8847352,135.576324,537.3208722999999,house
212,view_non_vulnerable_1561686575_10_0_460+FELL+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,235.51401869999998,211.3395639,354.1433022,465.54517130000005,house
213,view_non_vulnerable_1561686575_10_0_460+FELL+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,360.62305299999997,159.50155759999998,562.9906542,492.9595016,house
214,view_non_vulnerable_1561686575_10_0_460+FELL+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,550.529595,169.470405,636.7601246,499.4392523,house
215,view_non_vulnerable_1561686575_10_0_460+FELL+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,58.06853583,272.6479751,205.60747659999998,476.01246110000005,house
216,view_non_vulnerable_1561686575_10_0_924+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,185.6697819,28.41121495,425.91900310000005,452.5856698,house
217,view_non_vulnerable_1561686575_10_0_924+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,426.4174455,121.12149529999999,635.2647975,457.0716511,house
218,view_non_vulnerable_1561686575_10_0_924+GEARY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,2.741433022,211.3395639,193.14641740000002,452.0872274,house
219,view_non_vulnerable_1561686575_10_0_626+POLK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,72.52336449,0.0,498.69158880000003,452.0872274,house
220,view_non_vulnerable_1561686575_10_0_626+POLK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,1.2461059190000001,3.4890965730000003,129.34579440000002,451.588785,house
221,view_non_vulnerable_1561686575_10_0_626+POLK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,502.18068539999996,0.0,640.0,477.50778820000005,house
222,view_non_vulnerable_1561686576_10_0_456+HAIGHT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,193.64485980000003,222.305296,353.14641739999996,474.0186916,house
223,view_non_vulnerable_1561686576_10_0_456+HAIGHT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,353.14641739999996,159.00311530000002,536.0747664,486.47975080000003,house
224,view_non_vulnerable_1561686576_10_0_456+HAIGHT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,168.97196259999998,167.72585669999998,471.52647980000006,house
225,view_non_vulnerable_1561686576_10_0_456+HAIGHT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,544.0498442,140.06230530000002,640.0,455.07788160000007,house
226,view_non_vulnerable_1561686576_10_0_500+OAK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,2.741433022,114.6417445,640.0,481.99376950000004,house
227,view_non_vulnerable_1561686576_10_0_52+HAIGHT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,0.0,352.6479751,586.6666667000001,house
228,view_non_vulnerable_1561686576_10_0_52+HAIGHT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,355.1401869,52.336448600000004,640.0,569.2211838,house
229,view_non_vulnerable_1561686577_10_0_1040+MASONIC+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,173.20872269999998,151.52647980000003,386.5420561,447.6012461,house
230,view_non_vulnerable_1561686577_10_0_1040+MASONIC+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,2.741433022,166.4797508,170.7165109,455.576324,house
231,view_non_vulnerable_1561686577_10_0_1040+MASONIC+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,539.5638629,92.21183801,640.0,421.1838006,house
232,view_non_vulnerable_1561686577_10_0_1401+LYON+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,238.00623050000002,100.6853583,640.0,480.9968847,house
233,view_non_vulnerable_1561686577_10_0_3111+JACKSON+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,12.71028037,15.95015576,331.21495330000005,476.5109034,house
234,view_non_vulnerable_1561686577_10_0_3111+JACKSON+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,334.7040498,20.93457944,636.2616822000001,495.45171339999996,house
235,view_non_vulnerable_1561686577_10_0_3046+JACKSON+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,172.7102804,125.60747659999998,353.6448598,439.6261682,house
236,view_non_vulnerable_1561686577_10_0_3046+JACKSON+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,353.6448598,189.9065421,486.2305296,454.5794393,house
237,view_non_vulnerable_1561686577_10_0_3046+JACKSON+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,512.1495327,221.30841119999997,640.0,446.6043614,house
238,view_non_vulnerable_1561686577_10_0_3046+JACKSON+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,34.89096573,126.85358259999998,453.5825545,house
239,view_non_vulnerable_1561686577_10_0_3527+SACRAMENTO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,45.10903427,36.8847352,274.39252339999996,495.9501558,house
240,view_non_vulnerable_1561686577_10_0_3527+SACRAMENTO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,306.7912773,161.4953271,600.3738318,466.04361370000004,house
241,view_non_vulnerable_1561686577_10_0_531+BELVEDERE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,311.77570089999995,141.5576324,545.5451713,502.4299065,house
242,view_non_vulnerable_1561686577_10_0_531+BELVEDERE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,62.55451713,132.0872274,270.40498439999993,471.02803739999996,house
243,view_non_vulnerable_1561686577_10_0_531+BELVEDERE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,540.5607477000001,159.00311530000002,640.0,510.90342680000003,house
244,view_non_vulnerable_1561686577_10_0_3621+BRODERICK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,19.19003115,222.8037383,232.5233645,459.56386289999995,house
245,view_non_vulnerable_1561686577_10_0_3621+BRODERICK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,238.50467290000003,237.258567,486.2305296,455.07788160000007,house
246,view_non_vulnerable_1561686577_10_0_3621+BRODERICK+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,488.72274139999996,239.25233640000002,636.7601246,456.5732087,house
247,view_non_vulnerable_1561686577_10_0_761+COLE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,391.5264798,48.84735202,640.0,496.9470405,house
248,view_non_vulnerable_1561686577_10_0_761+COLE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,212.58566980000003,114.14330220000001,377.5700935,451.0903427,house
249,view_non_vulnerable_1561686577_10_0_761+COLE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,76.51090343,161.4953271,197.1339564,432.14953269999995,house
250,view_non_vulnerable_1561686577_10_0_863+WALLER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,309.28348910000005,0.0,640.0,490.9657321,house
251,view_non_vulnerable_1561686577_10_0_863+WALLER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,97.69470405,306.2928349,536.3239875,house
252,view_non_vulnerable_1561686578_10_0_2443+CLEMENT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,248.9719626,156.0124611,451.8380062,447.1028037,house
253,view_non_vulnerable_1561686578_10_0_2443+CLEMENT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,455.3271028,188.411215,640.0,460.06230530000005,house
254,view_non_vulnerable_1561686578_10_0_2443+CLEMENT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,80.99688474,318.0062305,250.46728969999998,459.56386289999995,house
255,view_non_vulnerable_1561686578_10_0_2443+CLEMENT+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,237.75700930000002,95.4517134,457.0716511,house
256,view_non_vulnerable_1561686578_10_0_3840+MARKET+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,80.49844237,4.485981308,435.8878505,405.7320872,house
257,view_non_vulnerable_1561686578_10_0_490+23RD+AV+SAN+FRANCISCO+Exempt-from-the-Program.jpg,192.6479751,128.5981308,640.0,467.0404984,house
258,view_non_vulnerable_1561686578_10_0_490+23RD+AV+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,104.17445479999999,131.588785,484.9844237,house
259,view_non_vulnerable_1561686578_10_0_405+WARREN+DR+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,0.0,479.7507788,456.0747664,house
260,view_non_vulnerable_1561686578_10_0_405+WARREN+DR+SAN+FRANCISCO+Exempt-from-the-Program.jpg,481.7445483,163.9875389,640.0,444.6105919,house
261,view_non_vulnerable_1561686578_10_0_4652+GEARY+BL+SAN+FRANCISCO+Exempt-from-the-Program.jpg,217.0716511,158.5046729,433.3956386,459.56386289999995,house
262,view_non_vulnerable_1561686578_10_0_4652+GEARY+BL+SAN+FRANCISCO+Exempt-from-the-Program.jpg,430.90342680000003,130.5919003,636.2616822000001,460.06230530000005,house
263,view_non_vulnerable_1561686578_10_0_3412+BALBOA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,343.6760125,104.17445479999999,640.0,453.5825545,house
264,view_non_vulnerable_1561686578_10_0_3412+BALBOA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,217.5700935,312.5233645,356.1370717,449.59501560000007,house
265,view_non_vulnerable_1561686578_10_0_3412+BALBOA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,163.7383178,322.9906542,218.0685358,431.6510903,house
266,view_non_vulnerable_1561686578_10_0_3412+BALBOA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,106.41744550000001,328.4735202,165.2336449,428.1619938,house
267,view_non_vulnerable_1561686578_10_0_3412+BALBOA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,320.9968847,100.4361371,442.61682239999993,house
268,view_non_vulnerable_1561686578_10_0_79+DIVISADERO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,137.0716511,111.65109029999999,329.7196262,493.95638629999996,house
269,view_non_vulnerable_1561686578_10_0_79+DIVISADERO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,333.4579439,59.81308411,532.0872274000001,407.2274143,house
270,view_non_vulnerable_1561686578_10_0_79+DIVISADERO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,3.738317757,173.4579439,139.31464169999998,487.97507790000003,house
271,view_non_vulnerable_1561686578_10_0_90+STANFORD+HEIGHTS+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,242.49221180000004,236.26168219999997,533.0841121000001,467.0404984,house
272,view_non_vulnerable_1561686578_10_0_90+STANFORD+HEIGHTS+AVE+SAN+FRANCISCO+Exempt-from-the-Program.jpg,536.5732087,234.7663551,640.0,460.5607477,house
273,view_non_vulnerable_1561686578_10_0_523+18TH+AV+SAN+FRANCISCO+Exempt-from-the-Program.jpg,202.1183801,189.9065421,395.0155763,458.5669782,house
274,view_non_vulnerable_1561686578_10_0_523+18TH+AV+SAN+FRANCISCO+Exempt-from-the-Program.jpg,19.68847352,184.92211840000002,195.63862930000002,444.1121495,house
275,view_non_vulnerable_1561686578_10_0_523+18TH+AV+SAN+FRANCISCO+Exempt-from-the-Program.jpg,397.0093458,183.92523359999998,591.4018692000001,457.0716511,house
276,view_non_vulnerable_1561686578_10_0_523+18TH+AV+SAN+FRANCISCO+Exempt-from-the-Program.jpg,596.3862928,214.3302181,640.0,473.0218069,house
277,view_non_vulnerable_1561686579_10_0_161+CASTRO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,231.5264798,114.6417445,467.28971960000007,454.08099689999995,house
278,view_non_vulnerable_1561686579_10_0_161+CASTRO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,133.5825545,222.5545171,444.6105919,house
279,view_non_vulnerable_1561686579_10_0_161+CASTRO+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,474.26791280000003,198.38006230000002,640.0,479.0031153,house
280,view_non_vulnerable_1561686579_10_0_120+LIBERTY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,439.376947,157.5077882,640.0,488.97196260000004,house
281,view_non_vulnerable_1561686579_10_0_120+LIBERTY+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,176.1993769,166.4797508,390.52959500000003,480.0,house
282,view_non_vulnerable_1561686579_10_0_21+LAFAYETTE+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,0.0,383.5514019,572.211838,house
283,view_non_vulnerable_1561686579_10_0_27+ISIS+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,5.23364486,75.26479751,357.1339564,494.45482869999995,house
284,view_non_vulnerable_1561686579_10_0_27+ISIS+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,365.60747660000004,262.1806854,640.0,528.847352,house
285,view_non_vulnerable_1561686579_10_0_3444+18TH+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,85.23364486,336.1993769,484.9844237,house
286,view_non_vulnerable_1561686579_10_0_3444+18TH+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,332.9595016,55.82554517,572.9595016,474.517134,house
287,view_non_vulnerable_1561686579_10_0_3235+16TH+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,69.53271028,134.0809969,279.37694700000003,456.5732087,house
288,view_non_vulnerable_1561686579_10_0_3235+16TH+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,287.8504673,191.9003115,640.0,455.07788160000007,house
289,view_non_vulnerable_1561686579_10_0_81+DORLAND+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,249.71962620000002,280.8722741,494.953271,house
290,view_non_vulnerable_1561686579_10_0_81+DORLAND+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,353.6448598,252.211838,640.0,484.9844237,house
291,view_non_vulnerable_1561686579_10_0_4598+MISSION+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,42.61682243,0.0,405.9813084,471.02803739999996,house
292,view_non_vulnerable_1561686579_10_0_4598+MISSION+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,410.4672897,151.02803740000002,640.0,472.52336449999996,house
293,view_non_vulnerable_1561686580_10_0_108+CLIPPER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,164.73520249999999,187.4143302,395.5140187,457.5700935,house
294,view_non_vulnerable_1561686580_10_0_108+CLIPPER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,52.08722741,191.4018692,168.72274140000002,432.14953269999995,house
295,view_non_vulnerable_1561686580_10_0_108+CLIPPER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,0.0,214.3302181,45.60747664,418.69158880000003,house
296,view_non_vulnerable_1561686580_10_0_108+CLIPPER+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,397.5077882,341.9314642,640.0,470.03115260000004,house
297,view_non_vulnerable_1561686580_10_0_121+DAKOTA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,115.3894081,287.1028037,246.9781931,410.71651089999995,house
298,view_non_vulnerable_1561686580_10_0_121+DAKOTA+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,268.90965730000005,364.8598131,640.0,458.0685358,house
299,view_non_vulnerable_1561686580_10_0_266+SAN+JOSE+AV+SAN+FRANCISCO+Exempt-from-the-Program.jpg,380.5607477,63.30218069,640.0,455.576324,house
300,view_non_vulnerable_1561686580_10_0_266+SAN+JOSE+AV+SAN+FRANCISCO+Exempt-from-the-Program.jpg,152.0249221,233.7694704,384.54828660000004,471.02803739999996,house
301,view_non_vulnerable_1561686580_10_0_410+FAIR+OAKS+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,180.68535830000002,123.6137072,458.8161994,333.4579439,house
302,view_non_vulnerable_1561686580_10_0_410+FAIR+OAKS+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,462.8037383,165.482866,590.4049844,329.47040499999997,house
303,view_non_vulnerable_1561686580_10_0_410+FAIR+OAKS+ST+SAN+FRANCISCO+Exempt-from-the-Program.jpg,33.64485981,116.63551399999999,181.682243,334.953271,house
304,view_vulnerable_1561684995_10_2_940+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,210.5919003,0.0,640.0,497.9439252,house
305,view_vulnerable_1561684996_10_2_950+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,0.0,0.0,634.2679128,517.3831776000001,house
306,view_vulnerable_1561684997_10_2_1640+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,206.105919,255.70093459999998,446.85358260000004,470.03115260000004,house
307,view_vulnerable_1561684997_10_2_1640+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,0.0,37.38317757,236.0124611,477.50778820000005,house
308,view_vulnerable_1561684997_10_2_1640+BAY+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,436.8847352,107.16510900000002,640.0,476.5109034,house
309,view_vulnerable_1561684994_10_2_3665+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,74.51713396,114.6417445,421.1838006,457.0716511,house
310,view_vulnerable_1561684994_10_2_3665+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,424.92211839999993,88.22429907,630.0311526,452.0872274,house
311,view_vulnerable_1561684994_10_2_3665+FILLMORE+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,5.23364486,120.1246106,75.01557632,445.6074766,house
312,view_vulnerable_1561684997_10_2_225+MALLORCA+WY+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,119.376947,89.2211838,640.0,469.5327103,house
313,view_vulnerable_1561684999_10_2_3210+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,80.0,51.83800623,640.0,480.0,house
314,view_vulnerable_1561684999_10_2_3210+GOUGH+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,0.0,249.2211838,74.51713396,436.63551399999994,house
315,view_vulnerable_1561684998_10_2_25+CAPRA+WY+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,0.0,0.0,340.93457939999996,563.2398754,house
316,view_vulnerable_1561684998_10_2_25+CAPRA+WY+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,346.1682243,0.0,640.0,486.9781931,house
317,view_vulnerable_1561685000_10_2_2855+POLK+ST+SAN+FRANCISCO+Work-Complete-CFC-Issued.jpg,193.14641740000002,30.90342679,640.0,490.9657321,house
